ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
2251,2024-12-28,Colombia,Cali,Carlos Lopez,Camara,Electronica,5,814.69,4073.45,Aereo,Cancelado
2252,2024-11-25,Colombia,Bogota,Pedro Garcia,Teclado,Accesorios,2,1050.12,2100.24,Maritimo,Cancelado
2253,2024-06-03,Peru,Cusco,Pedro Rodriguez,Auriculares,Accesorios,4,687.63,2750.52,Terrestre,Pendiente
2254,2024-10-22,Ecuador,Quito,Pedro Martinez,Camara,Electronica,4,559.6,2238.4,Maritimo,Cancelado
2255,2024-08-01,Uruguay,Paysandu,Maria Garcia,Monitor,Electronica,5,490.49,2452.45,Aereo,En transito
2256,2024-09-26,Ecuador,Quito,Juan Rodriguez,Tablet,Electronica,3,788.86,2366.58,Aereo,En transito
2257,2024-06-28,Venezuela,Caracas,Luis Martinez,Silla ergonomica,Muebles,4,1170.69,4682.76,Terrestre,En transito
2258,2024-07-13,Peru,Cusco,Luis Martinez,Camara,Electronica,1,134.85,134.85,Terrestre,En transito
2259,2024-11-17,Ecuador,Quito,Luis Perez,Camara,Electronica,5,659.28,3296.4,Terrestre,Pendiente
2260,2024-09-08,Paraguay,Asuncion,Laura Lopez,Camara,Electronica,4,1050.35,4201.4,Maritimo,Pendiente
2261,2024-02-16,Brasil,Sao Paulo,Juan Lopez,Monitor,Electronica,1,544.22,544.22,Terrestre,Cancelado
2262,2024-12-05,Paraguay,Ciudad del Este,Carlos Lopez,Camara,Electronica,1,1176.94,1176.94,Terrestre,Pendiente
2263,2024-10-31,Chile,Valparaiso,Pedro Lopez,Camara,Electronica,4,312.6,1250.4,Aereo,Entregado
2264,2024-03-15,Ecuador,Quito,Maria Sanchez,Camara,Electronica,2,462.13,924.26,Aereo,Pendiente
2265,2025-01-26,Venezuela,Valencia,Ana Lopez,Auriculares,Accesorios,4,554.5,2218,Terrestre,En transito
2266,2024-04-24,Brasil,Rio de Janeiro,Pedro Sanchez,Teclado,Accesorios,3,549.56,1648.68,Maritimo,Entregado
2267,2024-03-24,Venezuela,Caracas,Luis Lopez,Tablet,Electronica,4,230.27,921.08,Aereo,Entregado
2268,2025-02-19,Peru,Arequipa,Luis Perez,Laptop,Electronica,3,155.46,466.38,Maritimo,Cancelado
2269,2024-05-19,Venezuela,Maracaibo,Carlos Rodriguez,Celular,Electronica,3,643.62,1930.86,Aereo,Pendiente
2270,2024-03-05,Peru,Cusco,Maria Lopez,Celular,Electronica,2,1073.35,2146.7,Terrestre,Entregado
2271,2025-02-11,Paraguay,Asuncion,Maria Rodriguez,Celular,Electronica,5,546.3,2731.5,Terrestre,Entregado
2272,2024-05-17,Paraguay,Asuncion,Luis Lopez,Monitor,Electronica,3,843.69,2531.07,Maritimo,Pendiente
2273,2024-12-04,Chile,Valparaiso,Juan Martinez,Escritorio,Muebles,1,430.52,430.52,Maritimo,Entregado
2274,2024-05-15,Peru,Lima,Luis Garcia,Tablet,Electronica,5,426.74,2133.7,Maritimo,Pendiente
2275,2024-06-21,Uruguay,Paysandu,Maria Perez,Teclado,Accesorios,1,1011.43,1011.43,Terrestre,Pendiente
2276,2024-07-18,Ecuador,Guayaquil,Carlos Martinez,Auriculares,Accesorios,1,318.17,318.17,Terrestre,Entregado
2277,2024-01-19,Brasil,Brasilia,Lucia Martinez,Laptop,Electronica,1,1197.32,1197.32,Aereo,Pendiente
2278,2025-02-06,Ecuador,Quito,Maria Lopez,Auriculares,Accesorios,4,661.73,2646.92,Maritimo,Pendiente
2279,2024-10-23,Colombia,Cali,Ana Lopez,Celular,Electronica,4,1090.62,4362.48,Maritimo,Entregado
2280,2024-06-30,Argentina,Rosario,Maria Lopez,Escritorio,Muebles,1,988.4,988.4,Terrestre,En transito
2281,2024-08-09,Chile,Santiago,Lucia Lopez,Teclado,Accesorios,5,344.66,1723.3,Maritimo,En transito
2282,2024-06-06,Paraguay,Encarnacion,Carlos Perez,Escritorio,Muebles,4,1185.73,4742.92,Terrestre,En transito
2283,2024-01-20,Venezuela,Maracaibo,Maria Martinez,Monitor,Electronica,5,928.11,4640.55,Terrestre,Pendiente
2284,2024-08-29,Uruguay,Salto,Juan Lopez,Camara,Electronica,3,960.92,2882.76,Maritimo,Pendiente
2285,2025-03-08,Bolivia,Santa Cruz,Pedro Rodriguez,Camara,Electronica,5,899.53,4497.65,Aereo,Entregado
2286,2025-02-22,Brasil,Rio de Janeiro,Maria Garcia,Impresora,Oficina,4,472.1,1888.4,Aereo,Cancelado
2287,2024-02-24,Chile,Valparaiso,Maria Martinez,Auriculares,Accesorios,4,971.21,3884.84,Terrestre,En transito
2288,2024-01-01,Ecuador,Guayaquil,Ana Martinez,Monitor,Electronica,1,1134.58,1134.58,Maritimo,Entregado
2289,2024-04-30,Brasil,Rio de Janeiro,Ana Garcia,Impresora,Oficina,3,1161.05,3483.15,Aereo,Cancelado
2290,2024-10-30,Colombia,Medellin,Pedro Sanchez,Silla ergonomica,Muebles,2,370.78,741.56,Terrestre,Cancelado
2291,2024-11-20,Paraguay,Encarnacion,Juan Sanchez,Monitor,Electronica,1,449.95,449.95,Aereo,Cancelado
2292,2024-03-27,Ecuador,Cuenca,Juan Garcia,Celular,Electronica,1,751.97,751.97,Aereo,Pendiente
2293,2025-01-28,Paraguay,Asuncion,Juan Lopez,Silla ergonomica,Muebles,4,226.85,907.4,Aereo,Pendiente
2294,2025-01-09,Bolivia,Santa Cruz,Pedro Martinez,Silla ergonomica,Muebles,1,745.15,745.15,Maritimo,En transito
2295,2024-05-24,Argentina,Rosario,Lucia Lopez,Auriculares,Accesorios,1,1171.38,1171.38,Maritimo,Pendiente
2296,2024-04-29,Ecuador,Guayaquil,Luis Rodriguez,Camara,Electronica,4,981.68,3926.72,Terrestre,Entregado
2297,2024-03-27,Bolivia,La Paz,Maria Rodriguez,Impresora,Oficina,3,899.44,2698.32,Maritimo,En transito
2298,2024-01-16,Brasil,Rio de Janeiro,Ana Martinez,Teclado,Accesorios,3,243.74,731.22,Aereo,En transito
2299,2025-03-13,Venezuela,Valencia,Maria Garcia,Tablet,Electronica,1,617,617,Aereo,Cancelado
2300,2024-06-14,Paraguay,Asuncion,Luis Perez,Auriculares,Accesorios,3,416.68,1250.04,Aereo,Entregado
2301,2025-03-22,Paraguay,Asuncion,Laura Perez,Teclado,Accesorios,3,347.7,1043.1,Aereo,Cancelado
2302,2024-11-18,Peru,Lima,Ana Rodriguez,Teclado,Accesorios,3,350.5,1051.5,Terrestre,Cancelado
2303,2024-02-18,Argentina,Rosario,Laura Perez,Escritorio,Muebles,2,101.65,203.3,Aereo,En transito
2304,2024-04-21,Paraguay,Asuncion,Juan Martinez,Camara,Electronica,3,767.29,2301.87,Aereo,Cancelado
2305,2024-08-31,Colombia,Medellin,Ana Garcia,Teclado,Accesorios,2,462.35,924.7,Terrestre,Entregado
2306,2024-06-04,Chile,Valparaiso,Ana Garcia,Escritorio,Muebles,5,326.75,1633.75,Terrestre,En transito
2307,2025-01-18,Argentina,Buenos Aires,Pedro Garcia,Silla ergonomica,Muebles,5,746.99,3734.95,Terrestre,Entregado
2308,2025-02-20,Argentina,Cordoba,Maria Lopez,Camara,Electronica,3,1123.96,3371.88,Maritimo,Entregado
2309,2025-03-17,Paraguay,Encarnacion,Maria Rodriguez,Tablet,Electronica,2,522.24,1044.48,Aereo,Cancelado
2310,2025-01-17,Venezuela,Valencia,Laura Rodriguez,Tablet,Electronica,3,1018.34,3055.02,Maritimo,En transito
2311,2024-07-10,Colombia,Bogota,Laura Garcia,Impresora,Oficina,4,349.22,1396.88,Aereo,En transito
2312,2024-01-16,Paraguay,Asuncion,Luis Perez,Camara,Electronica,2,790.85,1581.7,Maritimo,Pendiente
2313,2024-12-03,Ecuador,Cuenca,Juan Rodriguez,Monitor,Electronica,4,192.19,768.76,Terrestre,Cancelado
2314,2024-02-01,Brasil,Sao Paulo,Pedro Garcia,Laptop,Electronica,4,786.18,3144.72,Terrestre,Cancelado
2315,2024-11-18,Colombia,Cali,Maria Lopez,Impresora,Oficina,4,496.33,1985.32,Aereo,Entregado
2316,2025-01-02,Paraguay,Encarnacion,Maria Lopez,Camara,Electronica,2,280.25,560.5,Maritimo,Cancelado
2317,2024-09-21,Brasil,Rio de Janeiro,Ana Lopez,Celular,Electronica,2,616.63,1233.26,Maritimo,Pendiente
2318,2024-08-05,Venezuela,Caracas,Juan Sanchez,Impresora,Oficina,4,366.99,1467.96,Terrestre,Entregado
2319,2025-01-12,Paraguay,Ciudad del Este,Pedro Lopez,Monitor,Electronica,2,187.04,374.08,Maritimo,Pendiente
2320,2024-09-19,Ecuador,Cuenca,Maria Rodriguez,Camara,Electronica,2,254.72,509.44,Maritimo,Entregado
2321,2024-09-13,Paraguay,Asuncion,Pedro Garcia,Escritorio,Muebles,1,1121.88,1121.88,Terrestre,Pendiente
2322,2024-11-01,Argentina,Rosario,Carlos Perez,Teclado,Accesorios,2,1097.47,2194.94,Terrestre,Cancelado
2323,2024-06-29,Venezuela,Caracas,Lucia Martinez,Escritorio,Muebles,5,497.37,2486.85,Terrestre,Pendiente
2324,2024-08-26,Bolivia,Cochabamba,Maria Martinez,Impresora,Oficina,3,750.34,2251.02,Maritimo,Entregado
2325,2024-08-16,Chile,Santiago,Pedro Rodriguez,Laptop,Electronica,5,986.48,4932.4,Maritimo,Cancelado
2326,2024-12-05,Ecuador,Cuenca,Ana Garcia,Escritorio,Muebles,1,1108.98,1108.98,Maritimo,Cancelado
2327,2024-09-25,Peru,Lima,Lucia Lopez,Teclado,Accesorios,5,737.56,3687.8,Maritimo,Cancelado
2328,2024-05-22,Colombia,Cali,Carlos Martinez,Camara,Electronica,1,399.23,399.23,Aereo,Pendiente
2329,2024-01-06,Peru,Cusco,Pedro Garcia,Tablet,Electronica,2,490.61,981.22,Terrestre,Entregado
2330,2025-03-26,Colombia,Cali,Ana Perez,Camara,Electronica,4,972.46,3889.84,Aereo,Pendiente
2331,2024-05-11,Ecuador,Cuenca,Pedro Martinez,Silla ergonomica,Muebles,2,112.78,225.56,Terrestre,Cancelado
2332,2024-06-28,Brasil,Sao Paulo,Laura Garcia,Tablet,Electronica,2,992.1,1984.2,Maritimo,Cancelado
2333,2025-03-07,Argentina,Buenos Aires,Maria Sanchez,Camara,Electronica,2,656.07,1312.14,Maritimo,Pendiente
2334,2024-02-21,Chile,Concepcion,Luis Rodriguez,Silla ergonomica,Muebles,4,778.86,3115.44,Maritimo,Entregado
2335,2024-02-07,Venezuela,Valencia,Ana Garcia,Laptop,Electronica,1,179.57,179.57,Aereo,Entregado
2336,2025-03-22,Brasil,Sao Paulo,Laura Lopez,Camara,Electronica,3,201.69,605.07,Maritimo,En transito
2337,2024-01-15,Paraguay,Encarnacion,Carlos Garcia,Camara,Electronica,5,856.26,4281.3,Aereo,En transito
2338,2024-04-16,Argentina,Buenos Aires,Maria Martinez,Laptop,Electronica,4,946.93,3787.72,Maritimo,Cancelado
2339,2024-08-18,Colombia,Cali,Ana Sanchez,Laptop,Electronica,2,1155.33,2310.66,Aereo,En transito
2340,2024-08-10,Uruguay,Montevideo,Lucia Garcia,Celular,Electronica,5,1053.26,5266.3,Aereo,Entregado
2341,2025-02-07,Uruguay,Salto,Ana Lopez,Teclado,Accesorios,3,174.56,523.68,Maritimo,Entregado
2342,2025-03-05,Argentina,Buenos Aires,Lucia Sanchez,Camara,Electronica,4,72.94,291.76,Maritimo,En transito
2343,2024-10-19,Paraguay,Ciudad del Este,Juan Rodriguez,Escritorio,Muebles,4,672.1,2688.4,Terrestre,Pendiente
2344,2024-08-15,Brasil,Sao Paulo,Laura Perez,Laptop,Electronica,2,137.98,275.96,Aereo,Cancelado
2345,2024-07-04,Brasil,Rio de Janeiro,Maria Martinez,Impresora,Oficina,3,644.28,1932.84,Aereo,Entregado
2346,2024-10-26,Uruguay,Salto,Lucia Rodriguez,Laptop,Electronica,1,714.88,714.88,Terrestre,Pendiente
2347,2025-03-08,Argentina,Rosario,Pedro Martinez,Impresora,Oficina,3,586.44,1759.32,Aereo,En transito
2348,2024-12-04,Bolivia,La Paz,Maria Sanchez,Camara,Electronica,5,286.18,1430.9,Aereo,Entregado
2349,2024-04-04,Bolivia,Cochabamba,Juan Lopez,Impresora,Oficina,5,831.21,4156.05,Maritimo,Entregado
2350,2025-02-28,Uruguay,Montevideo,Ana Garcia,Monitor,Electronica,1,114.69,114.69,Aereo,Pendiente
2351,2025-02-25,Paraguay,Ciudad del Este,Laura Garcia,Auriculares,Accesorios,3,47.01,141.03,Aereo,Pendiente
2352,2024-08-10,Brasil,Sao Paulo,Laura Perez,Teclado,Accesorios,5,697.66,3488.3,Aereo,Entregado
2353,2024-06-30,Brasil,Sao Paulo,Maria Lopez,Tablet,Electronica,3,55.44,166.32,Terrestre,Entregado
2354,2025-01-01,Argentina,Cordoba,Pedro Garcia,Teclado,Accesorios,4,273.76,1095.04,Aereo,En transito
2355,2024-05-07,Paraguay,Asuncion,Carlos Garcia,Tablet,Electronica,4,1157.64,4630.56,Maritimo,En transito
2356,2024-12-08,Uruguay,Montevideo,Carlos Martinez,Escritorio,Muebles,3,701.01,2103.03,Terrestre,Entregado
2357,2025-01-21,Peru,Arequipa,Ana Rodriguez,Celular,Electronica,3,380.38,1141.14,Terrestre,Cancelado
2358,2025-01-01,Uruguay,Paysandu,Ana Rodriguez,Monitor,Electronica,1,104.66,104.66,Maritimo,Entregado
2359,2024-12-06,Bolivia,Santa Cruz,Luis Rodriguez,Silla ergonomica,Muebles,5,247.66,1238.3,Terrestre,En transito
2360,2024-08-13,Brasil,Sao Paulo,Carlos Martinez,Celular,Electronica,4,757.57,3030.28,Maritimo,Pendiente
2361,2024-05-12,Brasil,Brasilia,Laura Lopez,Camara,Electronica,5,682.51,3412.55,Terrestre,Cancelado
2362,2025-03-17,Paraguay,Asuncion,Juan Martinez,Laptop,Electronica,1,1061.43,1061.43,Terrestre,En transito
2363,2025-01-21,Bolivia,Cochabamba,Maria Lopez,Auriculares,Accesorios,5,1185.36,5926.8,Aereo,Entregado
2364,2024-05-14,Uruguay,Paysandu,Ana Rodriguez,Auriculares,Accesorios,3,1142.38,3427.14,Maritimo,Entregado
2365,2024-08-24,Chile,Valparaiso,Lucia Garcia,Tablet,Electronica,5,452.09,2260.45,Maritimo,Cancelado
2366,2024-10-21,Argentina,Cordoba,Lucia Perez,Laptop,Electronica,5,818.53,4092.65,Terrestre,Cancelado
2367,2024-09-06,Brasil,Brasilia,Pedro Lopez,Auriculares,Accesorios,4,186.32,745.28,Maritimo,Cancelado
2368,2025-03-15,Chile,Valparaiso,Laura Sanchez,Laptop,Electronica,2,907.52,1815.04,Maritimo,Entregado
2369,2024-10-19,Paraguay,Ciudad del Este,Laura Lopez,Teclado,Accesorios,1,489.46,489.46,Maritimo,Pendiente
2370,2024-01-08,Bolivia,Cochabamba,Lucia Lopez,Escritorio,Muebles,4,782,3128,Aereo,En transito
2371,2024-01-27,Ecuador,Cuenca,Juan Perez,Auriculares,Accesorios,5,1159.88,5799.4,Terrestre,Pendiente
2372,2024-08-01,Peru,Arequipa,Juan Rodriguez,Monitor,Electronica,5,616.18,3080.9,Terrestre,Cancelado
2373,2024-06-18,Colombia,Bogota,Maria Sanchez,Laptop,Electronica,3,880.65,2641.95,Terrestre,Cancelado
2374,2024-12-04,Argentina,Cordoba,Lucia Perez,Tablet,Electronica,3,1079,3237,Terrestre,Cancelado
2375,2024-10-19,Argentina,Rosario,Laura Sanchez,Impresora,Oficina,5,388.19,1940.95,Terrestre,Pendiente
2376,2024-03-03,Brasil,Brasilia,Pedro Sanchez,Silla ergonomica,Muebles,1,871.68,871.68,Aereo,Entregado
2377,2024-01-17,Argentina,Buenos Aires,Pedro Perez,Celular,Electronica,1,681.38,681.38,Terrestre,Entregado
2378,2024-08-14,Uruguay,Paysandu,Juan Garcia,Auriculares,Accesorios,2,1135.17,2270.34,Maritimo,Cancelado
2379,2025-02-20,Brasil,Brasilia,Luis Martinez,Tablet,Electronica,1,1159.91,1159.91,Maritimo,Pendiente
2380,2024-12-10,Chile,Concepcion,Laura Garcia,Escritorio,Muebles,1,757.26,757.26,Maritimo,En transito
2381,2024-06-12,Ecuador,Cuenca,Juan Lopez,Impresora,Oficina,5,968.26,4841.3,Maritimo,Pendiente
2382,2024-09-05,Ecuador,Guayaquil,Juan Sanchez,Tablet,Electronica,3,1077.49,3232.47,Maritimo,Pendiente
2383,2024-01-12,Argentina,Buenos Aires,Pedro Lopez,Teclado,Accesorios,3,978.9,2936.7,Maritimo,Entregado
2384,2024-05-01,Colombia,Medellin,Juan Perez,Silla ergonomica,Muebles,1,440.91,440.91,Aereo,Cancelado
2385,2024-08-26,Ecuador,Cuenca,Carlos Rodriguez,Tablet,Electronica,4,452.68,1810.72,Aereo,En transito
2386,2024-02-01,Paraguay,Ciudad del Este,Pedro Garcia,Tablet,Electronica,1,248.6,248.6,Aereo,Entregado
2387,2024-05-26,Brasil,Sao Paulo,Juan Martinez,Camara,Electronica,1,376.62,376.62,Maritimo,Pendiente
2388,2024-09-06,Colombia,Medellin,Lucia Rodriguez,Monitor,Electronica,1,183.77,183.77,Terrestre,Pendiente
2389,2024-04-16,Uruguay,Paysandu,Juan Sanchez,Camara,Electronica,4,316.23,1264.92,Maritimo,Entregado
2390,2024-12-10,Chile,Concepcion,Luis Lopez,Monitor,Electronica,2,849.66,1699.32,Maritimo,Entregado
2391,2024-06-30,Colombia,Medellin,Pedro Perez,Monitor,Electronica,2,773.47,1546.94,Aereo,Cancelado
2392,2024-08-12,Bolivia,Cochabamba,Juan Sanchez,Auriculares,Accesorios,3,248.3,744.9,Terrestre,Entregado
2393,2024-03-12,Paraguay,Encarnacion,Carlos Perez,Escritorio,Muebles,1,275.17,275.17,Terrestre,Entregado
2394,2024-07-09,Paraguay,Encarnacion,Pedro Rodriguez,Teclado,Accesorios,3,794.73,2384.19,Maritimo,En transito
2395,2025-01-20,Ecuador,Cuenca,Pedro Garcia,Escritorio,Muebles,2,1163.78,2327.56,Aereo,En transito
2396,2025-03-19,Uruguay,Montevideo,Juan Rodriguez,Escritorio,Muebles,3,304.72,914.16,Maritimo,Entregado
2397,2025-01-31,Venezuela,Maracaibo,Luis Martinez,Laptop,Electronica,2,897.78,1795.56,Maritimo,Cancelado
2398,2024-01-31,Brasil,Sao Paulo,Carlos Garcia,Monitor,Electronica,2,431.76,863.52,Terrestre,Pendiente
2399,2024-06-23,Paraguay,Ciudad del Este,Lucia Garcia,Escritorio,Muebles,5,802.31,4011.55,Aereo,Pendiente
2400,2025-02-09,Colombia,Cali,Pedro Sanchez,Laptop,Electronica,5,523.08,2615.4,Maritimo,Entregado
2401,2025-02-22,Peru,Cusco,Carlos Garcia,Monitor,Electronica,4,211.74,846.96,Maritimo,Pendiente
2402,2024-01-24,Ecuador,Guayaquil,Maria Perez,Escritorio,Muebles,2,808.15,1616.3,Terrestre,Entregado
2403,2024-06-01,Paraguay,Encarnacion,Lucia Rodriguez,Silla ergonomica,Muebles,1,615.66,615.66,Terrestre,Entregado
2404,2024-06-21,Peru,Lima,Luis Garcia,Escritorio,Muebles,2,460.67,921.34,Maritimo,En transito
2405,2024-04-03,Uruguay,Montevideo,Luis Lopez,Escritorio,Muebles,2,1002.92,2005.84,Terrestre,En transito
2406,2024-01-09,Peru,Arequipa,Juan Perez,Monitor,Electronica,3,307.37,922.11,Aereo,Entregado
2407,2025-01-08,Ecuador,Guayaquil,Pedro Rodriguez,Silla ergonomica,Muebles,4,669.54,2678.16,Maritimo,Cancelado
2408,2024-07-18,Uruguay,Salto,Juan Perez,Tablet,Electronica,5,716.4,3582,Maritimo,En transito
2409,2025-03-03,Peru,Arequipa,Laura Lopez,Auriculares,Accesorios,1,28.02,28.02,Terrestre,Entregado
2410,2024-09-26,Brasil,Brasilia,Maria Martinez,Monitor,Electronica,3,809.38,2428.14,Maritimo,Pendiente
2411,2024-07-06,Colombia,Cali,Juan Lopez,Teclado,Accesorios,3,569.83,1709.49,Maritimo,Pendiente
2412,2024-08-09,Brasil,Rio de Janeiro,Maria Sanchez,Auriculares,Accesorios,2,558.66,1117.32,Maritimo,En transito
2413,2024-05-23,Paraguay,Asuncion,Luis Martinez,Impresora,Oficina,4,705.07,2820.28,Aereo,En transito
2414,2024-07-07,Uruguay,Salto,Maria Martinez,Impresora,Oficina,4,992.64,3970.56,Maritimo,Pendiente
2415,2024-12-31,Ecuador,Cuenca,Lucia Sanchez,Monitor,Electronica,1,262.58,262.58,Aereo,Cancelado
2416,2024-03-25,Ecuador,Guayaquil,Pedro Perez,Silla ergonomica,Muebles,3,811.26,2433.78,Terrestre,Cancelado
2417,2025-01-24,Uruguay,Montevideo,Laura Rodriguez,Escritorio,Muebles,1,566.82,566.82,Maritimo,Pendiente
2418,2024-05-27,Bolivia,La Paz,Carlos Garcia,Monitor,Electronica,1,230.79,230.79,Terrestre,Cancelado
2419,2024-11-16,Paraguay,Encarnacion,Lucia Lopez,Laptop,Electronica,3,837.74,2513.22,Maritimo,Pendiente
2420,2024-01-19,Peru,Arequipa,Ana Sanchez,Camara,Electronica,5,83.01,415.05,Maritimo,En transito
2421,2024-03-26,Colombia,Bogota,Pedro Lopez,Silla ergonomica,Muebles,4,191,764,Maritimo,Pendiente
2422,2024-09-23,Paraguay,Ciudad del Este,Luis Garcia,Laptop,Electronica,2,789.22,1578.44,Terrestre,Pendiente
2423,2025-01-12,Ecuador,Guayaquil,Maria Rodriguez,Camara,Electronica,1,90.46,90.46,Maritimo,Cancelado
2424,2025-01-04,Uruguay,Montevideo,Ana Perez,Silla ergonomica,Muebles,3,732.46,2197.38,Maritimo,En transito
2425,2024-08-11,Venezuela,Caracas,Juan Lopez,Laptop,Electronica,2,933.49,1866.98,Terrestre,Entregado
2426,2024-05-17,Peru,Arequipa,Pedro Sanchez,Auriculares,Accesorios,2,391.73,783.46,Terrestre,Cancelado
2427,2024-08-14,Paraguay,Ciudad del Este,Ana Rodriguez,Impresora,Oficina,1,160.65,160.65,Terrestre,Cancelado
2428,2024-09-08,Brasil,Rio de Janeiro,Juan Martinez,Auriculares,Accesorios,5,846.11,4230.55,Maritimo,Pendiente
2429,2024-09-12,Peru,Arequipa,Luis Perez,Monitor,Electronica,2,1109.58,2219.16,Terrestre,Pendiente
2430,2024-05-08,Brasil,Brasilia,Maria Perez,Escritorio,Muebles,3,1092.72,3278.16,Terrestre,Entregado
2431,2024-06-11,Brasil,Rio de Janeiro,Ana Garcia,Monitor,Electronica,3,487.59,1462.77,Terrestre,Cancelado
2433,2024-05-07,Ecuador,Cuenca,Laura Martinez,Auriculares,Accesorios,4,342.81,1371.24,Aereo,Cancelado
2434,2024-09-11,Paraguay,Ciudad del Este,Luis Garcia,Teclado,Accesorios,3,571.5,1714.5,Maritimo,En transito
2435,2024-11-30,Ecuador,Cuenca,Pedro Martinez,Tablet,Electronica,3,334.82,1004.46,Maritimo,Pendiente
2436,2024-08-22,Brasil,Sao Paulo,Laura Rodriguez,Silla ergonomica,Muebles,3,675.01,2025.03,Terrestre,En transito
2437,2024-07-03,Uruguay,Paysandu,Ana Martinez,Impresora,Oficina,5,26.18,130.9,Terrestre,En transito
2438,2024-01-02,Argentina,Rosario,Laura Lopez,Laptop,Electronica,4,863.7,3454.8,Aereo,Entregado
2439,2025-01-02,Bolivia,Santa Cruz,Laura Garcia,Camara,Electronica,1,127.64,127.64,Maritimo,Cancelado
2440,2024-01-16,Argentina,Rosario,Carlos Martinez,Auriculares,Accesorios,5,1184.95,5924.75,Terrestre,Entregado
2441,2024-09-17,Bolivia,La Paz,Ana Rodriguez,Escritorio,Muebles,1,229.91,229.91,Aereo,Pendiente
2442,2024-05-13,Argentina,Buenos Aires,Pedro Sanchez,Monitor,Electronica,2,790.42,1580.84,Aereo,Entregado
2443,2024-11-24,Bolivia,Santa Cruz,Ana Sanchez,Escritorio,Muebles,3,636.33,1908.99,Aereo,En transito
2444,2024-11-02,Venezuela,Maracaibo,Luis Martinez,Monitor,Electronica,5,266.44,1332.2,Aereo,Pendiente
2445,2024-12-13,Ecuador,Guayaquil,Carlos Sanchez,Camara,Electronica,2,465.78,931.56,Terrestre,Entregado
2446,2025-02-19,Ecuador,Quito,Juan Lopez,Auriculares,Accesorios,1,386.63,386.63,Maritimo,Entregado
2448,2024-12-17,Colombia,Bogota,Maria Martinez,Tablet,Electronica,3,965.99,2897.97,Aereo,Cancelado
2449,2024-02-05,Paraguay,Ciudad del Este,Lucia Sanchez,Impresora,Oficina,5,944.8,4724,Maritimo,En transito
2450,2025-03-02,Paraguay,Encarnacion,Luis Garcia,Impresora,Oficina,3,174.34,523.02,Maritimo,Pendiente
2451,2024-03-19,Paraguay,Encarnacion,Carlos Lopez,Laptop,Electronica,1,486.96,486.96,Maritimo,En transito
2452,2024-01-30,Colombia,Cali,Laura Lopez,Laptop,Electronica,4,626.2,2504.8,Aereo,En transito
2453,2024-09-02,Peru,Lima,Laura Perez,Impresora,Oficina,4,385.54,1542.16,Aereo,Cancelado
2454,2024-03-02,Argentina,Buenos Aires,Lucia Garcia,Monitor,Electronica,2,985.63,1971.26,Aereo,Pendiente
2456,2024-09-02,Venezuela,Valencia,Juan Martinez,Tablet,Electronica,2,979.4,1958.8,Aereo,Cancelado
2457,2024-01-24,Colombia,Bogota,Pedro Rodriguez,Silla ergonomica,Muebles,1,437.44,437.44,Maritimo,Cancelado
2458,2024-03-17,Colombia,Bogota,Laura Perez,Tablet,Electronica,1,449.13,449.13,Terrestre,Pendiente
2459,2025-01-09,Bolivia,Santa Cruz,Luis Rodriguez,Escritorio,Muebles,4,1049.55,4198.2,Maritimo,Pendiente
2460,2024-07-30,Colombia,Bogota,Maria Perez,Celular,Electronica,2,156.31,312.62,Terrestre,Entregado
2461,2024-03-13,Peru,Cusco,Maria Lopez,Auriculares,Accesorios,4,714.89,2859.56,Maritimo,Entregado
2462,2024-07-12,Bolivia,Cochabamba,Ana Perez,Laptop,Electronica,2,310.27,620.54,Maritimo,En transito
2463,2025-03-11,Brasil,Rio de Janeiro,Laura Lopez,Camara,Electronica,5,288.16,1440.8,Terrestre,Cancelado
2464,2024-08-17,Brasil,Brasilia,Maria Lopez,Teclado,Accesorios,1,973.93,973.93,Terrestre,Entregado
2465,2024-03-07,Bolivia,Cochabamba,Lucia Perez,Celular,Electronica,2,1048.19,2096.38,Aereo,Entregado
2466,2024-12-09,Colombia,Medellin,Luis Sanchez,Escritorio,Muebles,2,515.84,1031.68,Aereo,En transito
2469,2024-12-25,Colombia,Medellin,Ana Sanchez,Tablet,Electronica,2,1165.5,2331,Terrestre,Cancelado
2470,2024-09-18,Ecuador,Quito,Juan Martinez,Tablet,Electronica,4,571.27,2285.08,Maritimo,Pendiente
2472,2024-04-03,Venezuela,Valencia,Lucia Rodriguez,Impresora,Oficina,1,586.79,586.79,Terrestre,En transito
2473,2024-02-28,Uruguay,Paysandu,Ana Lopez,Silla ergonomica,Muebles,3,91.63,274.89,Maritimo,Pendiente
2474,2025-03-13,Brasil,Rio de Janeiro,Luis Perez,Impresora,Oficina,5,83.3,416.5,Terrestre,Pendiente
2475,2024-09-21,Paraguay,Ciudad del Este,Carlos Sanchez,Impresora,Oficina,2,1042.71,2085.42,Terrestre,Entregado
